ID_Pedido,Valor_Frete_BRL,Tempo_Entrega_Horas,Qtd_Itens_Pacote,Status_Atraso,Regiao_Destino
2229,12.77,17.9,2,0,Oeste
2230,22.99,34.3,2,0,Leste
2231,17.4,20.3,2,0,Norte
2232,16.32,26.9,6,0,Leste
2233,12.45,10.9,5,1,Norte
2234,11.86,66.7,2,0,Leste
2235,20.85,13.2,3,0,Sul
2236,28.14,53.9,5,0,Leste
2237,28.11,26.0,1,1,Leste
2238,16.58,39.6,4,0,Oeste
2239,15.77,22.7,4,0,Leste
2240,26.91,38.7,4,0,Leste
2241,21.55,46.8,5,0,Leste
2242,32.12,25.0,3,0,Oeste
2243,16.11,8.3,3,0,Sul
2244,10.14,43.4,2,1,Leste
2245,29.9,45.3,4,0,Sul
2246,9.88,10.5,4,0,Norte
2247,13.43,15.1,3,0,Leste
2248,19.65,25.1,3,0,Oeste
2249,22.72,5.3,3,0,Sul
2250,29.81,58.3,6,0,Leste
2251,16.89,22.4,4,0,Oeste
2252,35.54,41.7,3,1,Oeste
2253,12.87,14.2,4,0,Sul
2254,22.02,166.3,5,0,Oeste
2255,31.64,10.6,4,0,Sul
2256,32.06,22.2,2,0,Leste
2257,1.36,86.4,1,0,Norte
2258,46.66,13.2,8,0,Norte
2259,22.42,35.6,3,0,Leste
2260,27.23,54.7,5,0,Leste
2261,22.33,9.9,1,0,Sul
2262,42.08,19.4,2,0,Sul
2263,35.31,38.6,3,1,Leste
2264,41.86,47.6,2,0,Norte
2265,28.79,17.2,1,0,Leste
2266,32.3,144.4,2,0,Norte
2267,16.64,48.7,2,0,Sul
2268,22.88,61.6,1,0,Sul
2269,32.3,58.8,3,0,Leste
2270,355.21,9.5,4,0,Sul
2271,25.85,30.2,3,0,Sul
2272,18.79,32.7,9,0,Oeste
2273,34.32,27.0,2,0,Leste
2274,34.21,39.1,2,0,Norte
2275,33.34,6.1,6,1,Leste
2276,27.34,36.7,3,0,Oeste
2277,25.08,26.0,2,0,Sul
2278,33.99,6.1,3,0,Norte
2279,32.49,46.4,3,0,Leste
2280,17.86,12.9,4,0,Leste
2281,27.53,24.4,4,0,Leste
2282,30.26,27.0,2,0,Norte
2283,19.62,7.6,2,0,Sul
2284,32.23,8.3,5,0,Leste
2285,30.74,51.2,4,0,Sul
2286,21.67,20.4,3,0,Leste
2287,14.15,24.2,4,1,Leste
2288,29.69,35.1,4,0,Sul
2289,40.72,8.1,2,0,Oeste
2290,27.04,23.9,4,0,Leste
2291,30.13,30.3,1,0,Leste
2292,15.68,135.9,2,0,Norte
2293,24.62,15.9,4,0,Sul
2294,24.11,62.2,1,0,Leste
2295,17.91,33.1,3,0,Sul
2296,28.52,13.4,4,0,Oeste
2297,28.21,20.0,5,0,Sul
2298,22.65,66.2,2,0,Leste
2299,24.9,61.7,4,0,Sul
2300,41.42,21.8,1,0,Leste
2301,20.04,43.6,2,0,Sul
2302,15.95,14.4,2,0,Leste
2303,15.76,28.8,4,0,Sul
2304,26.99,23.5,3,0,Oeste
2305,4.64,69.8,1,1,Norte
2306,20.92,48.0,3,0,Oeste
2307,17.25,19.3,3,0,Leste
2308,24.54,20.9,5,0,Sul
2309,24.58,32.4,4,0,Leste
2310,27.76,29.1,6,0,Norte
2311,29.92,26.5,3,0,Oeste
2312,34.13,25.0,5,0,Leste
2313,22.17,99.8,4,0,Sul
2314,19.67,23.1,6,0,Sul
2315,31.82,42.1,1,1,Norte
2316,11.73,230.0,2,0,Oeste
2317,31.06,16.8,3,0,Norte
2318,26.14,38.6,3,0,Leste
2319,28.59,40.3,2,0,Leste
2320,27.92,32.8,4,0,Oeste
2321,26.09,34.2,7,1,Sul
2322,1332.27,16.4,6,0,Leste
2323,16.12,44.1,1,0,Leste
2324,19.79,7.6,3,0,Leste
2325,39.22,139.5,1,0,Norte
2326,30.38,130.4,4,1,Sul
2327,33.48,25.4,2,0,Sul
2328,22.24,76.8,5,0,Leste
2329,25.63,26.2,3,0,Sul
2330,29.21,33.4,4,0,Leste
2331,34.65,19.2,1,0,Sul
2332,23.78,63.8,3,0,Oeste
2333,28.82,20.8,3,0,Oeste
2334,30.69,62.1,2,0,Leste
2335,32.48,32.0,5,0,Sul
2336,23.39,32.7,2,0,Sul
2337,35.25,10.0,2,0,Norte
2338,13.62,34.7,2,0,Sul
2339,15.96,13.2,4,0,Leste
2340,28.85,34.8,3,0,Leste
2341,1174.32,156.3,1,0,Oeste
2342,23.12,10.9,7,0,Sul
2343,21.46,29.4,3,0,Leste
2344,21.57,19.9,2,0,Leste
2345,17.81,14.4,2,1,Leste
2346,24.64,17.6,5,0,Sul
2347,12.55,107.4,5,0,Leste
2348,34.06,132.8,3,0,Leste
2349,28.06,14.3,6,0,Leste
2350,35.35,45.6,2,0,Oeste
2351,26.29,15.9,1,0,Sul
2352,795.52,19.2,5,1,Norte
2353,26.0,6.4,8,0,Leste
2354,19.4,182.3,4,0,Leste
2355,15.05,79.7,3,0,Sul
2356,17.12,19.7,2,0,Leste
2357,21.59,41.6,3,1,Oeste
2358,17.93,24.0,2,0,Oeste
2359,35.79,70.6,2,0,Sul
2360,19.36,25.2,4,0,Oeste
2361,28.15,28.3,4,0,Leste
2362,29.67,19.5,7,0,Leste
2363,34.9,53.7,4,0,Leste
2364,30.45,193.9,2,0,Leste
2365,23.61,26.4,5,0,Leste
2366,38.65,26.1,4,0,Sul
2367,15.05,32.5,3,0,Leste
2368,17.48,40.8,8,0,Leste
2369,26.76,26.1,2,0,Sul
2370,25.69,24.2,1,0,Oeste
2371,31.54,35.4,2,0,Leste
2372,26.28,8.2,3,0,Leste
2373,27.95,21.4,6,0,Norte
2374,32.97,6.7,2,0,Leste
2375,26.13,22.3,3,0,Sul
2376,30.44,15.5,2,0,Norte
2377,18.95,54.7,3,0,Leste
2378,19.48,18.4,2,0,Leste
2379,32.05,24.7,1,0,Leste
2380,25.97,5.9,2,0,Norte
2381,26.35,75.0,5,0,Leste
2382,19.45,13.9,1,0,Sul
2383,21.73,22.5,3,1,Oeste
2384,27.29,61.7,4,0,Leste
2385,22.59,61.9,2,0,Leste
2386,18.1,13.6,3,0,Sul
2387,18.2,50.5,4,0,Norte
2388,19.9,13.2,5,0,Oeste
2389,22.29,39.9,4,0,Sul
2390,22.79,17.7,6,0,Leste
2391,37.55,14.7,2,0,Leste
2392,32.39,34.1,3,0,Norte
2393,27.38,18.6,3,0,Leste
2394,39.9,166.5,3,0,Leste
2395,24.08,20.2,4,1,Sul
2396,28.8,12.8,3,0,Norte
2397,27.63,16.1,3,0,Sul
2398,1369.0,32.7,6,0,Oeste
2399,19.01,36.2,3,0,Leste
2400,22.56,42.4,3,0,Sul
2401,18.51,68.7,4,0,Norte
2402,28.26,8.7,2,0,Leste
2403,25.03,71.2,4,0,Leste
2404,9.94,15.9,2,0,Leste
2405,29.11,45.7,3,0,Sul
2406,26.73,131.2,3,0,Sul
2407,38.63,17.5,3,0,Leste
2408,32.42,16.9,3,0,Oeste
2409,33.9,14.6,6,1,Sul
2410,15.97,25.3,4,0,Leste
2411,33.95,91.1,1,0,Leste
2412,23.44,13.6,2,0,Leste
2413,19.46,22.3,2,0,Sul
2414,6.24,72.3,1,0,Leste
2415,35.51,54.6,3,0,Leste
2416,22.72,22.2,5,1,Leste
2417,24.02,28.0,4,0,Sul
2418,27.57,68.9,1,0,Sul
2419,39.9,117.4,2,0,Norte
2420,23.19,129.1,4,0,Leste
2421,24.88,99.9,4,0,Sul
2422,32.75,19.4,3,0,Leste
2423,22.77,141.9,2,0,Sul
2424,18.35,18.3,2,0,Leste
2425,7.49,8.8,1,0,Leste
2426,35.69,36.2,4,1,Sul
2427,26.91,107.9,3,0,Sul
2428,29.37,56.3,3,1,Sul
2429,21.11,31.2,4,0,Leste
2430,30.44,41.8,2,1,Leste
2431,20.33,50.7,2,0,Sul
2432,26.3,37.3,4,0,Leste
2433,25.86,26.1,4,1,Sul
2434,34.03,18.3,4,0,Sul
2435,30.18,36.2,2,1,Norte
2436,19.99,30.0,1,0,Oeste
2437,29.81,33.2,4,0,Sul
2438,22.06,76.5,3,0,Sul
2439,18.5,27.2,3,0,Sul
2440,29.41,28.0,4,0,Sul
2441,26.55,38.5,3,0,Leste
2442,15.43,270.6,7,0,Norte
2443,20.88,13.8,2,0,Sul
2444,30.96,79.3,4,0,Leste
2445,28.11,26.1,4,0,Sul
2446,28.45,31.5,2,0,Leste
2447,39.76,11.6,2,0,Leste
2448,32.97,149.1,2,0,Sul
2449,24.07,39.6,2,0,Leste
2450,21.77,56.1,4,0,Sul
2451,19.56,10.0,3,0,Leste
2452,21.32,19.8,3,1,Leste
2453,12.21,46.1,1,0,Sul
2454,15.27,29.1,2,0,Leste
2455,30.26,47.3,6,0,Oeste
2456,37.28,178.1,1,0,Oeste
2457,25.44,49.6,3,0,Leste
2458,19.38,23.1,6,0,Leste
2459,2.24,19.7,2,0,Sul
2460,38.63,18.0,2,0,Sul
2461,14.29,23.5,3,1,Leste
2462,13.22,24.3,2,1,Sul
2463,22.62,36.4,1,0,Oeste
2464,24.66,50.5,4,0,Sul
2465,25.08,46.9,1,0,Sul
2466,18.16,36.8,2,0,Sul
2467,28.33,38.9,3,0,Leste
2468,20.83,251.8,3,0,Leste
2469,21.02,18.6,1,0,Leste
2470,22.77,32.2,4,0,Sul
2471,19.58,7.9,3,0,Leste
2472,14.97,24.4,1,1,Norte
2473,15.49,16.1,4,1,Oeste
2474,16.16,18.5,4,0,Leste
2475,28.65,12.8,3,0,Sul
2476,28.19,11.2,5,0,Leste
2477,22.85,36.5,2,0,Leste
2478,23.25,58.5,3,0,Norte
2479,34.34,17.9,4,0,Oeste
2480,29.11,6.5,3,0,Leste
2481,37.52,36.2,5,0,Sul
2482,20.38,48.2,2,0,Sul
2483,15.68,56.8,2,1,Leste
2484,32.98,14.6,6,0,Leste
2485,24.84,20.4,4,0,Leste
2486,18.58,13.6,3,1,Leste
2487,28.91,18.3,6,0,Leste
2488,19.36,17.6,5,0,Oeste
2489,30.51,22.0,5,0,Leste
2490,28.89,27.1,6,0,Leste
2491,23.19,36.3,4,0,Sul
2492,11.51,16.8,4,0,Sul
2493,17.61,29.6,2,0,Sul
2494,37.15,16.0,6,0,Leste
2495,38.96,8.1,9,0,Oeste
2496,45.75,51.0,1,0,Norte
2497,28.2,19.5,3,0,Norte
2498,16.28,8.3,1,0,Oeste
2499,35.71,51.9,1,1,Sul
2500,22.89,27.1,3,0,Leste
2501,19.54,47.6,1,0,Leste
2502,27.68,46.3,3,0,Leste
2503,40.18,13.8,3,0,Sul
2504,24.16,69.7,4,1,Sul
2505,25.14,7.6,2,0,Leste
2506,12.74,24.1,2,0,Oeste
2507,25.86,22.9,1,0,Leste
2508,30.32,17.8,5,0,Sul
2509,24.3,88.3,2,0,Leste
2510,24.89,42.1,2,1,Oeste
2511,26.8,10.7,3,0,Leste
2512,16.61,12.1,1,1,Oeste
2513,6.78,185.6,3,0,Norte
2514,24.17,22.6,3,0,Sul
2515,23.2,17.5,3,0,Leste
2516,29.56,83.5,1,1,Leste
2517,44.18,8.0,5,0,Sul
2518,35.37,100.4,6,0,Sul
2519,8.54,17.5,3,0,Leste
2520,45.17,50.0,2,0,Norte
2521,30.31,22.6,2,0,Sul
2522,22.88,9.4,3,0,Leste
2523,36.81,38.2,2,0,Leste
2524,4.58,70.7,3,0,Leste
2525,20.64,5.1,4,0,Sul
2526,26.58,13.1,3,0,Leste
2527,25.54,89.1,3,0,Leste
2528,37.11,45.5,2,1,Leste
2529,34.44,48.0,6,0,Leste
2530,30.46,69.7,1,1,Sul
2531,22.78,48.1,4,0,Norte
2532,32.69,37.3,1,0,Sul
2533,20.22,80.9,3,0,Sul
2534,31.18,24.2,4,0,Leste
2535,19.17,32.7,3,0,Leste
2536,27.35,64.1,3,0,Leste
2537,13.35,18.0,3,0,Leste
2538,33.28,103.5,4,0,Sul
2539,21.44,41.8,3,0,Leste
2540,14.05,13.2,1,0,Sul
2541,17.29,28.4,2,0,Sul
2542,22.55,10.9,5,0,Norte
2543,17.7,35.5,3,0,Leste
2544,30.76,24.5,3,0,Oeste
2545,22.78,16.6,2,0,Sul
2546,32.48,8.0,2,0,Norte
2547,22.74,17.6,3,0,Leste
2548,30.74,28.7,2,0,Sul
2549,25.07,24.6,2,0,Leste
2550,22.92,10.6,4,0,Leste
2551,16.67,33.7,4,0,Oeste
2552,25.54,15.1,2,0,Leste
2553,30.88,69.2,4,0,Leste
2554,19.5,77.9,4,1,Leste
2555,24.9,27.0,3,0,Leste
2556,20.59,116.9,2,1,Leste
2557,40.49,29.6,4,0,Sul
2558,27.5,11.7,3,0,Leste
2559,25.72,85.5,3,0,Leste
2560,21.11,120.5,3,0,Leste
2561,32.07,73.4,4,0,Leste
2562,24.99,18.0,2,0,Leste
2563,24.48,12.3,4,0,Sul
2564,24.41,25.0,2,0,Leste
2565,16.15,240.1,6,0,Leste
2566,36.97,12.9,3,0,Oeste
2567,32.36,63.9,2,0,Oeste
2568,25.07,30.8,3,0,Norte
2569,24.18,70.5,3,0,Leste
2570,17.95,12.1,2,1,Norte
2571,13.19,27.1,1,0,Sul
2572,17.95,16.1,3,1,Leste
2573,34.15,16.9,4,0,Sul
2574,21.91,59.7,2,0,Leste
2575,33.66,13.5,3,0,Norte
2576,24.76,41.8,5,0,Sul
2577,18.05,34.6,3,1,Leste
2578,19.13,15.4,3,0,Leste
2579,26.97,18.4,3,0,Oeste
2580,12.04,43.3,3,0,Leste
2581,18.86,32.5,4,0,Leste
2582,21.37,34.1,3,1,Sul
2583,31.56,27.5,2,0,Norte
2584,27.26,26.1,3,0,Sul
2585,26.5,32.5,3,0,Leste
2586,28.71,104.7,2,0,Leste
2587,33.27,50.6,3,0,Leste
2588,25.4,29.8,1,0,Leste
2589,16.73,13.9,5,0,Leste
2590,26.5,23.7,4,0,Norte
2591,18.28,15.9,3,0,Sul
2592,8.45,17.5,6,0,Leste
2593,26.51,7.4,5,0,Leste
2594,29.13,32.8,3,0,Oeste
2595,27.77,173.2,2,0,Sul
2596,29.04,38.7,1,0,Oeste
2597,33.92,59.3,1,0,Sul
2598,17.25,71.4,3,0,Norte
2599,21.9,26.3,1,0,Oeste
2600,14.7,27.8,5,0,Sul
2601,28.59,10.8,2,0,Leste
2602,34.83,38.8,3,0,Sul
2603,20.64,34.6,4,0,Leste
2604,30.78,16.7,3,0,Oeste
2605,18.85,83.0,6,0,Sul
2606,30.16,17.8,2,0,Leste
2607,7.13,323.1,1,0,Sul
2608,37.18,45.7,4,0,Leste
2609,16.28,32.5,3,0,Sul
2610,26.35,156.2,4,0,Sul
2611,36.24,5.3,3,0,Sul
2612,15.66,26.3,1,0,Sul
2613,39.08,23.4,3,0,Oeste
2614,41.82,28.6,2,0,Sul
2615,30.51,39.7,4,0,Sul
2616,25.13,28.0,4,0,Leste
2617,23.52,101.6,2,0,Sul
2618,29.59,46.9,1,0,Leste
2619,30.97,48.8,4,0,Oeste
2620,8.9,47.9,2,0,Leste
2621,22.72,11.8,7,0,Oeste
2622,20.32,38.9,3,1,Leste
2623,19.16,40.0,2,0,Sul
2624,19.32,13.5,3,1,Leste
2625,14.65,67.3,3,0,Leste
2626,37.4,6.5,1,1,Leste
2627,20.3,248.6,4,0,Oeste
2628,23.84,32.1,2,0,Leste
2629,22.5,16.7,3,0,Oeste
2630,20.61,54.3,3,0,Leste
2631,28.34,54.6,4,0,Leste
2632,22.5,170.2,2,0,Leste
2633,29.84,137.8,2,0,Sul
2634,37.56,11.4,3,0,Oeste
2635,16.2,26.7,2,0,Leste
2636,27.58,16.0,4,0,Norte
2637,27.35,60.0,2,1,Sul
2638,15.6,102.7,5,0,Leste
2639,30.17,11.6,1,1,Norte
2640,22.9,31.5,3,0,Norte
2641,37.63,20.0,6,0,Leste
2642,32.99,65.1,4,0,Sul
2643,25.0,46.0,4,0,Leste
2644,23.27,84.8,3,0,Sul
2645,38.86,23.6,5,0,Sul
2646,20.37,30.2,4,0,Leste
2647,27.12,45.4,1,1,Leste
2648,24.48,26.7,2,0,Sul
2649,34.56,42.1,7,0,Sul
2650,35.17,91.5,5,0,Leste
2651,29.34,182.5,6,0,Norte
2652,20.78,22.4,4,0,Sul
2653,23.75,184.6,4,0,Norte
2654,515.13,22.2,1,0,Leste
2655,26.99,66.4,3,0,Leste
2656,18.55,22.3,3,0,Leste
2657,42.91,14.5,4,0,Leste
2658,20.62,88.1,2,0,Leste
2659,33.21,31.8,6,0,Leste
2660,37.23,92.5,8,0,Leste
2661,31.63,60.4,4,0,Norte
2662,20.95,46.0,3,1,Leste
2663,20.38,51.5,5,0,Leste
2664,48.55,79.1,2,0,Leste
2665,40.79,69.5,1,0,Sul
2666,27.43,24.0,3,0,Sul
2667,22.29,46.4,3,0,Leste
2668,18.04,110.0,1,0,Leste
2669,20.04,34.3,3,0,Oeste
2670,30.68,22.3,1,0,Sul
2671,43.5,20.1,2,0,Leste
2672,24.05,65.3,1,0,Leste
2673,34.59,27.3,3,0,Oeste
2674,32.19,44.2,2,0,Leste
2675,22.66,26.3,2,1,Leste
2676,32.99,84.7,1,0,Leste
2677,33.24,37.3,1,0,Leste
2678,32.33,103.8,2,0,Oeste
2679,21.7,100.8,1,0,Norte
2680,30.74,30.9,8,0,Norte
2681,34.51,96.2,2,0,Oeste
2682,32.65,25.3,5,0,Leste
2683,33.62,41.0,3,0,Leste
2684,23.38,17.7,5,0,Leste
2685,33.58,53.2,3,0,Norte
2686,35.32,42.1,3,0,Leste
2687,710.59,50.0,3,0,Leste
2688,13.93,11.2,5,0,Sul
2689,38.08,6.7,2,0,Sul
2690,21.3,13.4,3,0,Leste
2691,19.06,49.4,4,0,Norte
2692,26.7,56.8,6,0,Oeste
2693,22.84,81.7,2,0,Sul
2694,9.59,24.0,3,0,Leste
2695,32.13,39.1,1,1,Oeste
2696,31.93,18.9,4,0,Leste
2697,16.75,98.9,4,0,Leste
2698,24.8,18.8,1,0,Leste
2699,16.86,85.0,2,0,Sul
2700,18.13,27.1,1,0,Sul
2701,20.18,116.8,1,0,Oeste
2702,29.23,38.3,2,1,Leste
2703,41.09,37.7,4,0,Leste
2704,21.69,18.1,3,0,Sul
2705,31.71,187.5,6,0,Norte
2706,31.38,73.2,3,0,Norte
2707,7.96,49.9,3,0,Leste
2708,13.92,40.1,3,0,Leste
2709,41.37,19.5,2,0,Leste
2710,20.95,56.7,3,0,Leste
2711,28.62,31.4,2,0,Norte
2712,27.69,34.7,1,0,Sul
2713,7.98,67.5,5,0,Sul
2714,19.54,41.6,2,0,Leste
2715,30.81,33.6,4,0,Norte
2716,17.5,104.4,2,0,Oeste
2717,21.98,17.2,3,0,Sul
2718,15.37,8.8,3,1,Oeste
2719,18.28,17.5,2,0,Leste
2720,20.79,37.4,3,0,Oeste
2721,10.13,57.7,1,1,Leste
2722,34.37,18.3,3,0,Oeste
2723,13.89,632.7,2,0,Norte
2724,23.62,38.3,2,0,Leste
2725,19.04,37.4,1,0,Oeste
2726,33.61,11.8,4,0,Sul
2727,15.14,10.4,2,0,Norte
2728,18.74,8.0,3,0,Leste
2729,14.3,99.2,2,0,Oeste
2730,5.74,87.4,6,0,Leste
2731,29.07,33.1,2,0,Leste
2732,25.26,12.5,5,0,Sul
2733,26.75,26.5,2,0,Norte
2734,31.48,103.2,1,1,Leste
2735,25.86,22.1,4,1,Norte
2736,21.45,16.1,4,0,Leste
2737,27.08,24.4,3,1,Oeste
2738,20.95,26.2,4,0,Sul
2739,33.9,59.8,3,1,Leste
2740,22.1,5.7,3,0,Norte
2741,24.05,37.9,2,0,Leste
2742,1093.57,19.0,3,0,Sul
2743,43.69,21.6,4,0,Leste
2744,16.82,60.6,2,0,Sul
2745,15.25,11.7,3,0,Leste
2746,23.04,38.2,3,0,Leste
2747,19.01,48.7,3,0,Sul
2748,30.6,52.7,3,0,Leste
2749,26.58,58.3,2,0,Sul
2750,16.04,52.3,3,0,Leste
2751,31.0,58.9,1,0,Sul
2752,39.78,16.4,4,0,Leste
2753,18.61,98.7,4,0,Sul
2754,27.6,12.8,2,0,Leste
2755,7.44,44.5,4,1,Sul
2756,22.06,19.2,7,0,Leste
2757,27.48,8.4,5,0,Sul
2758,23.87,21.0,2,1,Oeste
2759,25.9,30.1,2,0,Oeste
2760,18.78,100.4,1,0,Sul
2761,35.08,142.0,1,0,Leste
2762,21.71,29.9,3,0,Norte
2763,15.16,10.9,2,0,Sul
2764,24.69,11.6,3,0,Leste
2765,32.38,61.4,6,0,Leste
2766,29.44,58.4,6,1,Leste
2767,20.86,20.4,3,0,Sul
2768,39.19,12.9,4,0,Sul
2769,24.4,73.2,3,0,Sul
2770,11.3,12.4,3,0,Leste
2771,29.76,23.2,1,0,Leste
2772,23.9,48.4,3,0,Leste
2773,24.41,6.7,2,0,Sul
2774,32.11,71.0,5,0,Sul
2775,22.91,222.3,1,0,Sul
2776,22.68,36.3,5,0,Norte
2777,14.97,32.2,7,0,Sul
2778,20.76,34.3,4,0,Leste
2779,26.96,39.6,3,0,Oeste
2780,20.3,18.5,3,0,Leste
2781,11.65,13.5,2,0,Leste
2782,30.21,25.0,3,0,Norte
2783,30.54,37.4,3,1,Oeste
2784,30.6,14.9,3,0,Norte
2785,17.6,11.3,3,0,Oeste
2786,24.83,23.3,4,0,Leste
2787,26.92,11.4,3,1,Sul
2788,29.76,56.7,2,0,Oeste
2789,29.94,2.1,3,1,Norte
2790,13.7,13.0,3,1,Leste
2791,38.78,102.6,4,0,Leste
2792,15.33,27.7,3,1,Sul
2793,11.95,38.4,4,0,Leste
2794,1.53,29.9,2,0,Leste
2795,30.59,20.0,4,0,Leste
2796,36.59,79.5,4,0,Norte
2797,19.94,21.0,5,0,Oeste
2798,10.86,17.1,4,0,Sul
2799,32.0,56.0,3,1,Sul
2800,14.62,7.1,2,0,Sul
2801,1148.5,26.4,6,0,Norte
2802,17.6,21.9,1,1,Sul
2803,21.49,26.0,1,1,Oeste
2804,27.55,22.4,4,1,Sul
2805,27.61,44.7,5,0,Sul
2806,25.85,79.8,3,1,Sul
2807,36.76,47.8,6,0,Leste
2808,38.71,25.3,2,0,Oeste
2809,39.34,54.9,1,0,Sul
2810,23.59,60.3,4,0,Norte
2811,25.85,44.2,3,0,Sul
2812,36.03,76.6,3,0,Norte
2813,19.79,5.1,2,0,Sul
2814,21.56,33.8,3,0,Leste
2815,25.17,42.4,3,0,Sul
2816,24.85,10.1,6,0,Leste
2817,22.71,39.5,4,0,Sul
2818,17.52,68.9,1,0,Oeste
2819,31.83,27.7,5,0,Oeste
2820,21.9,56.0,2,0,Leste
2821,26.25,75.1,6,1,Sul
2822,24.94,96.9,2,0,Sul
2823,30.4,83.9,6,0,Leste
2824,28.65,98.7,2,0,Leste
2825,22.96,22.2,2,0,Leste
2826,21.68,24.2,4,0,Oeste
2827,24.11,4.6,2,0,Oeste
2828,16.12,14.1,2,0,Sul
2829,18.57,87.8,3,0,Leste
2830,29.24,20.4,4,0,Norte
2831,27.39,45.5,2,0,Sul
2832,17.27,40.1,5,0,Leste
2833,24.04,89.3,1,0,Sul
2834,12.5,6.6,3,0,Oeste
2835,26.08,43.9,2,0,Sul
2836,22.31,43.3,3,1,Leste
2837,41.76,16.7,3,1,Leste
2838,29.7,71.4,3,0,Leste
2839,17.37,10.8,4,0,Sul
2840,17.26,77.6,4,0,Oeste
2841,30.1,5.9,4,0,Leste
2842,32.03,16.1,3,0,Leste
2843,39.87,29.6,5,1,Norte
2844,880.35,39.4,4,1,Leste
2845,28.82,7.4,7,0,Leste
2846,36.39,76.3,4,0,Leste
2847,25.6,60.5,2,0,Leste
2848,25.24,151.8,3,0,Leste
2849,15.3,58.1,8,0,Sul
2850,37.07,18.4,3,0,Norte
2851,26.06,14.1,2,0,Sul
2852,24.21,23.7,6,0,Leste
2853,18.65,189.5,4,0,Leste
2854,34.8,34.4,6,1,Sul
2855,32.89,35.6,3,0,Leste
2856,17.78,99.8,1,0,Leste
2857,29.08,13.0,1,0,Leste
2858,31.37,51.0,2,0,Sul
2859,15.03,50.1,3,0,Sul
2860,30.13,71.2,4,0,Sul
2861,28.53,65.5,3,0,Norte
2862,29.99,31.6,3,0,Sul
2863,40.89,11.0,4,1,Norte
2864,48.69,21.1,2,0,Leste
2865,34.89,65.0,8,0,Sul
2866,27.08,146.0,3,0,Oeste
2867,30.11,12.4,7,0,Sul
2868,28.47,11.8,2,0,Sul
2869,43.81,9.4,1,0,Sul
2870,26.1,17.9,2,0,Norte
2871,21.69,70.7,7,1,Leste
2872,29.39,94.9,3,1,Norte
2873,41.7,6.3,3,1,Oeste
2874,17.25,12.6,2,0,Oeste
2875,19.62,10.9,2,0,Leste
2876,19.18,16.5,2,0,Leste
2877,15.42,27.7,2,0,Leste
2878,17.39,24.1,3,0,Sul
2879,32.52,50.0,3,0,Leste
2880,26.76,7.1,3,0,Norte
2881,14.65,21.8,1,0,Norte
2882,30.49,98.8,2,0,Leste
2883,27.76,101.9,5,0,Leste
2884,32.61,125.4,6,0,Oeste
2885,20.17,45.4,3,0,Sul
2886,15.18,19.6,5,1,Leste
2887,30.44,38.1,1,0,Sul
2888,31.6,250.2,4,0,Sul
2889,16.16,21.7,7,0,Sul
2890,26.9,143.5,1,0,Leste
2891,20.07,4.7,7,0,Sul
2892,32.77,52.3,3,0,Leste
2893,30.3,55.6,4,0,Leste
2894,34.75,44.7,4,0,Leste
2895,18.27,47.1,1,0,Leste
2896,19.48,50.3,2,0,Leste
2897,22.04,52.2,2,0,Leste
2898,20.76,25.4,2,0,Leste
2899,27.95,26.7,3,0,Sul
2900,16.38,11.1,7,0,Oeste
2901,37.17,59.5,3,0,Leste
2902,38.95,93.9,4,0,Sul
2903,33.88,133.7,3,0,Sul
2904,29.0,17.2,8,0,Leste
2905,24.01,8.3,4,0,Norte
2906,26.51,44.7,2,0,Oeste
2907,18.95,13.1,3,1,Sul
2908,26.26,52.3,3,0,Leste
2909,27.68,5.7,3,0,Sul
2910,18.4,79.0,2,0,Leste
2911,37.97,37.4,2,0,Oeste
2912,24.33,7.1,2,0,Leste
2913,16.77,42.2,2,0,Leste
2914,23.36,35.7,3,1,Norte
2915,20.18,50.3,3,0,Norte
2916,18.28,62.9,3,0,Sul
2917,37.57,4.8,1,0,Leste
2918,25.08,22.7,3,0,Sul
2919,33.24,30.8,6,0,Sul
2920,28.29,26.1,3,0,Leste
2921,28.81,25.0,3,0,Leste
2922,24.89,77.0,3,0,Leste
2923,21.54,8.3,3,0,Sul
2924,35.4,26.2,3,0,Norte
2925,30.23,27.9,5,0,Oeste
2926,23.55,30.3,5,1,Sul
2927,32.96,15.2,4,0,Oeste
2928,37.08,183.7,3,1,Oeste
2929,27.93,72.4,2,0,Leste
2930,37.41,194.3,2,0,Sul
2931,21.18,55.3,3,0,Leste
2932,17.8,60.9,4,0,Leste
2933,22.26,33.0,3,0,Leste
2934,25.33,115.6,3,0,Sul
2935,37.44,52.1,3,0,Sul
2936,21.95,28.4,5,0,Sul
2937,28.07,145.1,5,0,Leste
2938,33.81,11.7,5,0,Leste
2939,28.74,18.4,5,1,Sul
2940,21.05,313.7,2,0,Leste
2941,14.77,56.6,2,0,Sul
2942,34.75,4.0,1,0,Leste
2943,16.58,74.8,2,0,Oeste
2944,21.97,14.6,3,0,Sul
2945,25.27,20.9,5,0,Sul
2946,35.11,254.9,3,0,Sul
2947,32.98,124.5,3,0,Leste
2948,26.19,163.8,5,0,Leste
2949,34.7,20.4,2,0,Oeste
2950,36.46,26.2,2,1,Sul
2951,21.19,39.4,4,0,Oeste
2952,21.85,66.3,2,0,Norte
2953,30.99,25.2,3,0,Leste
2954,38.58,148.8,2,0,Norte
2955,19.44,49.1,1,1,Oeste
2956,10.26,109.2,5,0,Leste
